Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Year Landfill Opened,Current Landfill Status
2302,Grand Forks Landfill,ND,2350 83rd Street N,Grand Forks,Grand Forks,58203,47.944,-97.148,Public,"City of Grand Forks, ND",1965,Closed
21030,Jahner Sanitation Inc,ND,,Wishek,McIntosh,58495,46.26738,-99.712641,Private,"Waste Management, Inc.",,Open
21031,Jamestown Landfill,ND,,Jamestown,Stutsman,58401,46.90294,-98.56801,Public,"City of Jamestown, ND",,Open
2387,McDaniel Landfill,ND,12300 247th Avenue SE,Sawyer,Ward,58781,47.975,-101.105,Private,"Waste Management, Inc.",1980,Open
21032,McKenzie County Landfill,ND,"6 miles west of Watford City on Hwy 85, 2 miles S on 132nd Avenue NW",Arnegard,McKenzie,58835,47.77577,-103.41547,Public,"McKenzie County, ND",,Open
21033,Mercer County Regional Landfill,ND,,Hazen,Mercer,58545,47.35739,-101.65787,Public,"Mercer County, ND",,Open
21034,Noonan Landfill LLC,ND,,Noonan,Divide,58765,48.87363,-103.00511,Private,Noonan Landfill LLC,,Open
21035,Williston Municipal Landfill,ND,,Williston,Williams,58801,48.16586,-103.58256,Public,"City of Williston, ND",,Open
1743,Alliance Disposal Area LF,NE,1439 E. Kansas Street,Alliance,Box Butte,69301,42.0902,-102.84788,Public,"City of Alliance, NE",1950,Open
1744,Beatrice Disposal Area LF,NE,3426 W Locust Road,Beatrice,Gage,68310,40.21986,-96.76866,Public,"Beatrice County, D.P.P.",1982,Open
1754,Bluff Road Landfill,NE,6001 Bluff Road,Lincoln,Lancaster,68517,40.9146,-96.6379,Public,"City of Lincoln, NE",1988,Open
1745,Butler County Landfill Inc.,NE,3588 Road R,David City,Butler,68632,41.2613,-97.0423,Private,Waste Connections Inc. - Central Region,1986,Open
21151,City of Kimball Landfill,NE,West Highway 30,Kimball,Kimball,69145,41.2384,-103.69601,Public,"City of Kimball, NE",,Open
1760,"Community Refuse Disposal, Incorporated - Norfolk",NE,837th Road,Norfolk,Madison,68701,41.960578,-97.373175,Private,"Republic Services, Inc.",1970,Closed
20181,Douglas County Landfill,NE,12608 State Street,Omaha,Douglas,68142,41.3357,-96.1101,Public,"Douglas County, NE",1973,Closed
1746,Douglas County Recycling and Disposal Facility LF,NE,14320 North 216th Street,Bennington,Douglas,68007,41.385,-96.241,Public,"Douglas County, NE",1989,Open
1759,Fremont Landfill,NE,Highway 77 S,Inglewood,Dodge,68026,41.40912,-96.5012,Private,"Republic Services, Inc.",1965,Closed
1747,G&P Development Inc. Landfill,NE,427 South 238th Road,Milford,Seward,68405,40.747,-97.05,Private,Waste Connections Inc. - Central Region,1970,Open
20755,Gering City Landfill,NE,200530 West Drive,Gering,Scotts Bluff,69341,41.830311,-103.68464,Public,"City of Gering, NE",,Open
1749,Grand Island Regional Landfill,NE,19550 W. Husker Highway,Shelton,Hall,68876,40.895,-98.718,Public,"City of Grand Island, NE",1984,Open
1750,Hastings SLF,NE,725 S. Southern Hills Drive,Hastings,Adams,68901,40.57,-98.433,Public,"City of Hastings, NE",1983,Open
1751,Holdrege Prairie Hill Landfill,NE,506 13th Street,Holdrege,Phelps,68949,40.418,-99.374,Public,"Holdrege City, NE",1950,Open
1752,J Bar J Landfill,NE,323.3 Road 770,Ogallala,Perkins,69153,40.984153,-101.818187,Private,Waste Connections Inc. - Central Region,1992,Open
1753,Kearney Area Solid Waste Agency Landfill,NE,6711 W 56th Street,Kearney,Buffalo,68845,40.73,-99.176,Public,"City of Kearney, NE",1994,Open
1761,Kearney LF #1,NE,,Kearney,Buffalo,68847,,,Public,"City of Kearney, NE",1984,Closed
1748,L.P. Gill LF,NE,1402 Highway 20,Jackson,Dakota,68743,42.47269,-96.61456,Private,L.P. Gill,1981,Open
20708,Lexington Area Solid Waste Agency Landfill,NE,76460 NE-21,Lexington,Dawson,68850,40.915,-99.75,Public,"Lexington Area Solid Waste Agency, NE",1997,Open
21154,Loup Central Landfill,NE,1552 Highway 11,Elba,Howard,68835,41.259561,-98.54953,Private,Loup Central Landfill Association,,Open
1755,"Nebraska Ecology Systems, Incorporated Landfill",NE,"Road 4
8 miles W of Geneva",Geneva,Fillmore,68361,40.516,-97.765,Private,Waste Connections Inc. - Central Region,,Open
1756,NNSWC LF,NE,57220 825th Road,Clarkson,Stanton,68629,41.786,-97.092,Public,Northeast Nebraska Solid Waste Coalition,1995,Open
20789,North 48th Street Landfill,NE,5101 N. 48th Street,Lincoln,Lancaster,68504,40.867,-96.65333,Public,"City of Lincoln, NE",1956,Closed
1762,North Platte Disposal Area LF,NE,W. South River Road,North Platte,Lincoln,69101,41.11578,-100.80572,Public,"City of North Platte, NE",1971,Closed
1763,Otoe County LF,NE,2524 N. 22nd Street,Nebraska City,Otoe,68410,40.704744,-95.873336,Public,Otoe County,1968,Closed
1764,Plattsmouth LF,NE,Horning Road,Plattsmouth,Cass,68048,40.976817,-95.87283,Unknown,Plattsmouth LF,1968,Closed
1757,Sarpy County SLF,NE,14414S. 156th Street,Springfield,Sarpy,68059,41.0993,-96.1628,Public,"Sarpy County, NE",1990,Closed
1765,Scottsbluff Disposal LF,NE,260275 County Road M,Scottsbluff,Scotts Bluff,69361,41.84531,-103.57253,Public,City of Scottsbluff,1968,Closed
21152,Sidney Landfill,NE,2232 Road 115,Sidney,Cheyenne,69162,41.158295,-102.958737,Public,"City of Sidney, NE",,Open
21150,Solid Waste Agency of Northwest Nebraska Landfill,NE,10 miles N of town on Hwy 385,Chadron,Dawes,69337,42.979625,-103.119107,Public,Solid Waste Agency of Northwest Nebraska (SWANN),,Open
21153,Valentine Area Solid Waste Agency MSW Landfill,NE,39856 Hwy 20,Valentine,Cherry,69201,42.826701,-100.501,Public,"Valentine Area Solid Waste Agency, NE",,Open
1758,York County LF,NE,1214 Road 15,York,York,68467,40.905,-97.604,Public,"City of York, NE; York Area Solid Waste Agency, NE",1977,Open
2016,Alton Landfill and Transfer Station,NH,Hurd Hill Road #28a,Alton,Belknap,3809,43.4667,-71.2333,Public,"Town of Alton, NH",,Unknown
2017,Bedford Landfill,NH,,Bedford,Hillsborough,,42.9424,-71.5204,Public,"Town of Bedford, NH",1983,Closed
2018,Bennington Landfill,NH,,Bennington,Hillsborough,3442,43.0109,-71.9114,Public,"Town of Bennington, NH",,Closed
2019,Chester Landfill,NH,,Chester,Rockingham,,42.9656,-71.2454,Public,Town of Chester,1958,Closed
1838,City of Keene Landfill,NH,55 Old Summit Road,Keene,Cheshire,3431,42.9792,-72.3526,Public,"City of Keene, NH",1973,Closed
10880,Colebrook Landfill,NH,88 Skyline Drive,Colebrook,Coos,3576,44.87926,-71.48174,Public,"Town of Colebrook, NH",1978,Closed
21065,Concord Suncook Road Landfill Pre-1981,NH,Old Suncook Road,Concord,Merrimack,3301,43.191746,-71.504514,Public,"City of Concord, NH; Sanel Realty Trust LLC",1966,Closed
21045,Conway Municipal Unlined Landfill,NH,755 East Conway Road,Conway,Carroll,3813,44.009,-71.0577,Public,"Town of Conway, NH",,Closed
21059,Deerfield Municipal Landfill,NH,51 Brown Street,Deerfield,Rockingham,3037,43.0915,-71.221,Public,"Town of Deerfield, NH",,Closed
21052,Derry Municipal Landfill,NH,Kendall Pond Road,Derry,Rockingham,3038,42.863089,-71.329121,Public,"Town of Derry, NH",,Closed
1853,Dunbarton LF,NH,Dunbarton Road,Manchester,Hillsborough,3108,43.018,-71.488,Public,"City of Manchester, NH",1900,Closed
21063,Durham Primary Landfill,NH,100 Durham Point Road,Durham,Strafford,3824,43.123,-70.9015,Public,"Town of Durham, NH",1950,Closed
21053,Effingham Municipal Sanitary Landfill,NH,Snow Road,Effingham,Carroll,3882,43.740953,-71.004205,Public,"Town of Effingham, NH",1953,Closed
21055,Errol Municipal Landfill,NH,"593 Colebrook Road
Rural Route 26",Errol,Coos,3579,44.788562,-71.157323,Public,"Town of Errol, NH",1940,Closed
2020,Farmington Landfill,NH,,Farmington,Strafford,,43.3894,-71.0642,Public,"Town of Farmington, NH",1983,Open
21066,Former Dover Municipal Landfill,NH,River Street,Dover,Strafford,3820,43.194704,-70.86479,Public,"City of Dover, NH",1915,Closed
1852,Four Hills Landfill,NH,840 West Hollis Street Route 111,Nashua,Hillsborough,3062,42.728,-71.518,Public,"City of Nashua, NH",1971,Open
2021,Gilmanton Landfill & Recycling Facility,NH,,Gilmanton,Belknap,,43.4153,-71.4173,Public,"Town of Gilmanton, NH",1983,Unknown
2022,Groton Landfill,NH,,Groton,Grafton,,43.7063,-71.8341,Public,"Town of Groton, NH",,Unknown
21049,Hampton Municipal Landfill,NH,"Hardardt's Way
Off Landing Road",Hampton,Rockingham,3842,42.927,-70.823,Public,"Town of Hampton, NH",1963,Closed
2023,Harrisville Recycling and Transfer Station,NH,,Harrisville,Cheshire,,42.9417,-72.0988,Public,"Town of Harrisville, NH",1983,Closed
2035,Hinsdale Landfill & Recycling Facility,NH,,Hinsdale,Cheshire,3451,,,Unknown,,,Unknown
21056,Hooksett Landfill,NH,210 West River Road,Hooksett,Merrimack,3106,43.0624,-71.4688,Public,"Town of Hooksett, NH",,Closed
21051,Hudson Municipal Landfill,NH,26 West Road,Hudson,Hillsborough,3051,42.8225,-71.4244,Public,"Town of Hudson, NH",,Closed
2024,Kingston Landfill,NH,265 Route 125,Kingston,Rockingham,3848,42.91258,-71.05467,Public,"Town of Kingston, NH",1953,Closed
21050,Laconia Disposal Gardens,NH,Route 11B (Endicott Street E),Laconia,Belknap,3246,43.596,-71.4358,Public,"Town of Laconia, NH",1966,Closed
2025,Lebanon Regional Solid Waste Facility,NH,"370 Plainfield Road
Route 12-A",West Lebanon,Grafton,3784,43.6139,-72.3267,Public,"City of Lebanon, NH",1950,Open
21058,Loudon Municipal Landfill,NH,Route 106 and Dump Road,Loudon,Merrimack,3307,43.312163,-71.474137,Public,"Town of Loudon, NH",1957,Closed
2027,Lower Mt. Washington Valley Landfill,NH,755 E. Conway Road,Conway,Carroll,3813,,,Public,"Town of Conway, NH",1992,Closed
21054,Manchester Dunbarton Road Landfill,NH,551 Dunbarton Road,Manchester,Hillsborough,3102,43.0177,-71.4894,Public,"City of Manchester, NH",1965,Closed
2028,Merrimack Landfill,NH,2 Farmer Road,Merrimack,Hillsborough,3054,42.8669,-71.5122,Public,"Town of Merrimack, NH",1983,Closed
21060,Milford Municipal Landfill,NH,76 North River Road,Milford,Hillsborough,3055,42.8426,-71.6639,Public,"Town of Milford, NH",1971,Closed
21044,Milton Municipal Landfill,NH,803 White Mountain Highway,Milton,Strafford,3851,43.4327,-70.9908,Public,"Town of Milton, NH",1976,Closed
2029,Mount Carberry Landfill,NH,80 Hutchins Street,Berlin,Coos,3570,44.475,-71.162,Public,"Androscoggin Valley Regional Refuse Disposal District (AVRRDD), NH",1989,Open
2030,New Ipswich Landfill,NH,,New Ipswich,Hillsborough,,42.7585,-71.8714,Public,"Town of New Ipswich, NH",1983,Closed
21061,Newbury Municipal Landfill HB593,NH,201 Old Post Road,Newbury,Merrimack,3255,43.313,-72.0171,Public,"Town of Newbury, NH",,Closed
2001,North Country Environmental Services LF,NH,581 Trudeau Road,Bethlehem,Grafton,3574,44.26,-71.628,Private,"Casella Waste Systems, Inc.",1976,Open
21064,Nottingham Municipal Unlined Landfill,NH,Freeman Hall Road,Nottingham,Rockingham,3290,43.154815,-71.110256,Public,"Town of Nottingham, NH",,Closed
21062,Raymond Municipal Landfill,NH,Prescott Road,Raymond,Rockingham,3077,43.012334,-71.159446,Public,"Town of Raymond, NH",1972,Closed
21057,Rye Municipal Landfill,NH,INT Breakfast Hill Road & Route 1,Rye,Rockingham,3840,43.006138,-70.808638,Public,"Town of Rye, NH",,Closed
21047,Sandwich Municipal Landfill,NH,"465 Holderness Road
Route 113",Center Sandwich,Carroll,3227,43.8078,-71.4883,Public,"Town of Sandwich, NH",1955,Closed
21048,Shelburne Municipal Landfill,NH,"11 Landfill Road
Off U.S. Hwy 2",Shelburne,Coos,3581,44.3948,-71.0454,Public,"Town of Shelburne, NH",1966,Closed
2031,Tamworth Landfill,NH,"Hackett Hill Road
Durrell Road",Tamworth,Carroll,3886,43.838902,-71.269204,Public,"Town of Tamworth, NH",1983,Closed
21046,Thornton Municipal Landfill,NH,1629 NH-175,Thornton,Grafton,3285,43.878,-71.6555,Public,"Town of Thornton, NH",1969,Closed
2032,Troy Landfill,NH,,Troy,Cheshire,,42.826,-72.185,Public,"Town of Troy, NH",1983,Unknown
2033,Tuftonboro Landfill,NH,250 Mountain Road Route 171,Center Tuftonboro,Carroll,3816,43.6869,-71.2704,Public,"Town of Tuftonboro, NH",1983,Closed
1839,Turnkey Recycling and Environmental Enterprise (TREE),NH,90 Rochester Neck Road,Rochester,Strafford,3839,43.2448,-70.9695,Private,"Waste Management, Inc.",1979,Open
2034,Wakefield Landfill,NH,330 Rines Road,Wakefield,Carroll,3872,43.4379,-71.0267,Public,"Town of Wakefield, NH",1983,Closed
2231,Atlantic County Utilities Authority Landfill,NJ,6700 Delilah Road,Egg Harbor Township,Atlantic,08234-5623,39.426,-74.54,Public,"Atlantic County Utilities Authority, NJ",1991,Open
940,Burlington County SLF,NJ,21939 Columbus Road,Bordentown,Burlington,8505,40.076,-74.76,Public,Burlington County Board of Chosen Freeholders,1989,Open
941,Cape May County MUA Secure Landfill,NJ,Kearney Avenue & 2050 Route 610,Woodbine,Cape May,8270,39.2294,-74.7749,Public,"Cape May County Municipal Utilities Authority, NJ",1984,Open
942,Cumberland County SWC,NJ,169 Jesse Bridge Road,Millville,Cumberland,8332,39.45,-75.0996,Public,"Cumberland County, NJ",1987,Open
954,Dover Township LF,NJ,,,Morris,,,,Public,"Dover Township, NJ",,Unknown
20803,Edgeboro LF,NJ,Edgeboro Road,East Brunswick,Middlesex,8816,40.474167,-74.394833,Private,"Edgeboro International, Inc.",1973,Closed
946,Edison Township SLF,NJ,Meadow Road,Edison,Middlesex,8837,40.4894,-74.3832,Public,Edison Township,1970,Closed
938,Galloway Township LF,NJ,,Galloway,Atlantic,,,,Unknown,,1979,Closed
943,Gloucester County Solid Waste Complex,NJ,503 Monroeville Road,Swedesboro,Gloucester,8085,39.7125,-75.285,Public,"Gloucester County Improvement Authority, NJ",1987,Open
960,Hamm's LF,NJ,Old Beaver Run Road,Lafeyette,Sussex,7848,41.0938,-74.6702,Private,,1977,Closed
944,HMDC 1-A LF,NJ,,Kearny,Hudson,,40.784,-74.113,Public,New Jersey Sports and Exposition Authority (NJSEA),1950,Closed
963,HMDC 1-C LF,NJ,,Kearny,Hudson,,,,Public,New Jersey Sports and Exposition Authority (NJSEA),1950,Closed
958,Industrial Land Reclaiming (ILR) LF,NJ,Mill Lane,Edison,Middlesex,,40.487695,-74.35906,Private,Industrial Land Reclaiming,1963,Closed
959,Kearny MSLA 1-D Landfill,NJ,,Kearny,Hudson,,40.750855,-74.10976,Public,Town of Kearney,1950,Closed
962,Kingsland Landfill,NJ,100 Disposal Road,North Arlington,Bergen,7031,40.784,-74.113,Public,New Jersey Sports and Exposition Authority (NJSEA),1960,Closed
957,Kinsley's LF,NJ,2025 Delsea Drive,Sewell,Gloucester,8080,39.79,-75.0998,Private,Kinsley's,1960,Closed
961,L & D LF,NJ,"North of Route 38
1 mile West of Route 206",Mount Holly,Burlington,8060,39.9835,-74.7725,Private,"Waste Management, Inc.",1968,Closed
950,Linden City SLF,NJ,1451 Lower Road,Linden,Union,7036,40.6073,-74.2466,Public,"City of Linden, NJ",1946,Closed
945,Middlesex County LF,NJ,53 Edgeboro Road,East Brunswick,Middlesex,8816,40.4688,-74.3961,Public,"Middlesex County Utilities Authority, NJ",1992,Open
947,Monmouth County Reclamation Center,NJ,6000 Asbury Avenue,Tinton Falls,Monmouth,7753,40.245,-74.115,Public,County of Monmouth,1976,Open
964,NJMC 1-E Landfill,NJ,100 Baler Boulevard,North Arlington,Bergen,7031,40.77,-74.117,Public,New Jersey Sports and Exposition Authority (NJSEA),1950,Closed
951,Ocean County LF,NJ,2498 Route 70,Manchester,Ocean,8759,40.025,-74.255,Private,Ocean County Landfill Corp.,1973,Open
939,Parklands Reclamation Project,NJ,1070 Route 206,Bordentown,Burlington,8505,40.1272,-74.7111,Private,"Waste Management, Inc.",1978,Closed
952,Pennsauken SLF,NJ,9600 River Road,Pennsauken,Camden,8110,39.991,-75.0342,Public,"Pollution Control Financing Authority of Camden County, NJ",1970,Closed
937,Pinelands Park LF,NJ,3024 Ocean Heights Avenue,Egg Harbor Township,Atlantic,8234,39.383004,-74.633201,Public,"Atlantic County Utilities Authority, NJ",1950,Closed
948,Salem County SLF,NJ,36 McKillip Road,Alloway,Salem,8001,39.5869,-75.3785,Public,"Salem County Improvement Authority, NJ",1988,Open
949,Sussex County LF 1-E,NJ,34 South Route 94,Lafayette,Sussex,7848,41.094,-74.6719,Public,Sussex County Municipal Utilities Authority,1970,Open
953,Warren County District Landfill,NJ,"502 Mt Pisgah Avenue
E Quarry Road",Oxford,Warren,7863,40.822044,-75.006147,Public,"Pollution Control Financing Authority of Warren County, NJ",1991,Open
12161,Caja del Rio Landfill,NM,149 Wildlife Way,Santa Fe,Santa Fe,87506,35.677746,-106.087855,Public,"Santa Fe Solid Waste Management Agency, NM",1997,Open
10480,Camino Real Landfill,NM,1000 Camino Real Boulevard,Sunland Park,Dona Ana,88063,31.79,-106.592,Private,Waste Connections Inc. - Central Region,1977,Open
2062,Cerro Colorado LF,NM,18000 Cerro Colorado SW,Albuquerque,Bernalillo,87121,35.0105,-106.877,Public,"City of Albuquerque, EHD, NM",1990,Open
11921,Clovis Regional Solid Waste Facility,NM,801 S Norris Street,Clovis,Curry,88101,34.390245,-103.178408,Public,"City of Clovis, NM",1935,Open
12222,Corralitos Regional Landfill,NM,14535 Robert Larson Boulevard,Las Cruces,Dona Ana,88005,32.245,-107.03,Public,"South Central Solid Waste Authority, NM",1996,Open
1793,Las Vegas-New Mexico Landfill,NM,,Las Vegas-New Mexico,San Miguel,87701,35.611945,-105.254167,Public,"City of Las Vegas, NM",,Closed
20710,Lea County Landfill,NM,"3219 East State Road 234
5 to 6 miles east of Eunice",Eunice,Lea,88231,32.4283,-103.07,Public,"Lea County, NM",1999,Open
2143,Los Alamos County LF,NM,3701 East Jemez Road,Los Alamos,Los Alamos,87544,35.8752,-106.31,Public,"Los Alamos County, NM",1974,Closed
2061,Los Angeles Landfill,NM,4300 Alameda Blvd NE,Albuquerque,Bernalillo,87113,35.1808,-106.602,Public,"City of Albuquerque, EHD, NM",1978,Closed
11861,Northeastern New Mexico Regional Landfill,NM,39346 Frontage Road,Wagon Mound,Mora,87752,35.993492,-104.725995,Private,Herzog Environmental,1998,Closed
20709,Otero/Greentree Regional Landfill,NM,24 miles south of Alamogordo on U.S. Highway 54,Alamogordo,Otero,88310,32.5642,-106.029,Public,"Greentree Solid Waste Authority, NM; Otero County Solid Waste Authority, NM",1994,Open
2394,Rio Rancho Landfill,NM,1132 33rd Street,Rio Rancho,Sandoval,87124,35.2744,-106.671,Private,"Waste Management, Inc.",1985,Open
2395,San Juan County Regional Landfill,NM,"3140 #78
8 mi NE of Farmington",Aztec,San Juan,87410,36.783,-108.0402,Public,"San Juan County, NM",1988,Open
20762,Sand Point Landfill,NM,164 Landfill Road,Carlsbad,Eddy,88220,32.500534,-104.069167,Public,"City of Carlsbad, NM; Eddy County, NM",1995,Open
12211,Sandoval County Landfill,NM,2708 Iris Road NE,Rio Rancho,Sandoval,87144,35.3064,-106.6284,Public,"Sandoval County, NM",1972,Open
2063,South Broadway/Mesa Del Sol LF,NM,,Albuquerque,Bernalillo,87107,34.985,-106.6383,Public,"City of Albuquerque, EHD, NM",1963,Closed
930,Apex Regional LF,NV,13550 US Highway 93 North,Las Vegas,Clark,89165,36.374,-114.86518,Private,"Republic Services, Inc.",1993,Open
21083,Battle Mountain Sanitary Landfill,NV,"NV-305
3.5 miles South of town",Battle Mountain,Lander,89820,40.6029,-116.9815,Public,"Lander County, NV",1998,Open
936,Boulder City LF,NV,2500 South Utah Street,Boulder City,Clark,89005,35.96436,-114.81342,Public,"City of Boulder City, NV",1930,Closed
935,Carson City Sanitary Landfill,NV,"7001 Highway 50 E
3600 Flint Drive",Carson City,Carson City,89701,39.192,-119.675,Public,"City of Carson City, NV",1965,Open
932,City of Elko Municipal Landfill,NV,2200 Pinion Road,Elko,Elko,89801,40.838,-115.7225,Public,"Elko City, NV",1961,Open
21084,Crestline Sanitary Landfill,NV,"20601 Crestline Road
10 mi S of INT with SR-319",Panaca,Lincoln,89042,37.6631,-114.1286,Public,"Lincoln County, NV",1998,Open
1795,Douglas County Landfill,NV,902 Dump Road,Gardnerville,Douglas,89410,38.903,-119.668,Private,"Douglas Disposal, Inc.",,Closed
21085,Ely Sanitary Landfill,NV,1003 Lackawanna Road,Ely,White Pine,89301,39.2722,-114.8724,Public,"City of Ely, NV",1998,Open
21086,Eureka Sanitary Landfill,NV,Wittenburg Road,Eureka,Eureka,89316,39.522803,-115.955997,Public,"Eureka County, NV",1996,Open
21087,Goldfield Sanitary Landfill,NV,Off Hwy 95,Goldfield,Esmeralda,89013,37.728419,-117.266076,Public,"Esmeralda County, NV",1997,Open
21088,Hawthorne Sanitary Landfill,NV,Corey View Drive,Hawthorne,Mineral,89415,38.504181,-118.668617,Public,"Mineral County, NV",1997,Open
1945,Laughlin Landfill,NV,"Needles Highway
1/4 mile south of Highway 163",Laughlin,Clark,89029,35.180611,-114.635802,Public,"Clark County Department of Public Works, NV",1987,Open
931,Lockwood Regional LF,NV,2700 E. Mustang Road,Sparks,Storey,89434,39.494,-119.615,Private,"Waste Management, Inc.",1969,Open
21089,Mesquite Sanitary Landfill,NV,3200 Mesquite Heights Road,Mesquite,Lincoln,89034,36.8922,-114.0759,Public,"City of Mesquite, NV",1994,Open
21090,Nevada Test Site Sanitary Landfill,NV,,Mercury,Nye,,36.657484,-116.014485,Public,U.S. Department of Energy (DOE),,Open
21091,New Austin Landfill,NV,Big Creek Road,Austin,Lander,89310,39.481749,-117.107685,Public,"Lander County, NV",,Closed
